,Rg (nm),Ree (nm),Delta,S
0,2.9475379633009804,7.174763202667236,0.10694623836098476,0.9262605411371191
1,2.384155443101472,4.955003261566162,0.09765799890816984,0.47531052356181597
2,2.7708512841444395,5.318791389465332,0.12576359310926483,0.9649619701647598
3,2.3999655143553467,6.831876754760742,0.0793467252432513,0.5970442540383372
4,1.8257627539542973,3.8774189949035645,0.17866691385032266,0.14755433226198134
5,1.7270156454531196,3.34525203704834,0.001310760887182255,0.042171017159783296
6,3.346990750943107,9.598797798156738,0.11826328340341641,0.652736582731041
7,3.191130622825649,7.806907653808594,0.2703166631891132,1.1591999829522646
8,2.740852292625545,6.339900493621826,0.2286452133118456,0.7403997768612379
9,2.2311387425581803,2.7163333892822266,0.11489127665423227,-0.147263927079592
10,2.8904684583993356,9.45875072479248,0.039482621905796635,0.6999743148342389
11,2.7779862508545463,8.717499732971191,0.17425877464475453,0.8956005509685977
12,2.2324239012923712,2.1774466037750244,0.2977724704255122,0.3456150572769568
13,2.1066230964729824,5.6826910972595215,0.046765039024657694,0.3146723131979298
14,3.647019360766229,10.623144149780273,0.4833450729229135,1.6364063337120218
15,2.609598786933547,6.9728875160217285,0.21648371421029977,0.587450124603428
16,3.166179015459703,8.432974815368652,0.2356520270149817,1.0885490439063317
17,2.8417105218518057,6.251307964324951,0.6150589405449898,1.150460593914954
18,2.117392501727766,7.500349521636963,0.1513696324641681,0.6316306173497951
19,2.2153591910054096,6.220299243927002,0.002193437723868267,0.1336649712393308
20,2.200995537388043,6.338268756866455,0.0270979571579922,-0.025086165884754673
21,3.6675442838337085,10.780908584594727,0.22062829058057376,0.9184194203346417
22,2.3550032048816467,6.453334331512451,0.12262564855508536,0.796734609567631
23,1.980604178337574,4.930288791656494,0.18432877663483785,0.1062574352097858
24,2.172511174155254,5.212158203125,0.034950606293569705,-0.010301706657368582
25,2.238876799111535,5.269500732421875,0.13078989729048252,0.1531367195351428
26,2.8673625879759546,7.865447044372559,0.002470729731535261,0.2749913869602849
27,2.564110797910927,4.85849142074585,0.13615272248836938,-0.10699324986640436
28,2.553638345628552,3.7553365230560303,0.18723822058951872,0.6005966912890811
29,1.973487583823165,2.2320470809936523,0.02799196475394829,0.052403506753212536
30,2.744705125547157,6.336075305938721,0.16080037526755628,0.6742304232253108
31,3.148862885014198,6.449160575866699,0.16621664872046205,1.2751749045256098
32,2.36657158206698,5.75558614730835,0.06626762078015822,-0.05000381272990967
33,3.139952967447602,9.814874649047852,0.10319374600226872,1.294948263180834
34,2.9897562335809313,6.902999401092529,0.24737825519302933,1.3698081680012837
35,2.2425291815275576,5.1011857986450195,0.24222351673355036,0.11274171761892689
36,2.1913332885132903,3.2477052211761475,0.04984021069627023,-0.10399033255113149
37,2.3342466433666074,6.018589973449707,0.032801598259631345,0.19929258346519696
38,2.9349171950238477,8.105490684509277,0.032843825816301374,0.4119386622667117
39,2.8179948383250046,5.836853504180908,0.15580294095313366,0.48311277033599603
40,2.3180300461202554,8.786520004272461,0.23533649400416917,0.701829402183595
41,2.5075692384195656,6.232420444488525,0.08682809546542046,0.4986036888982224
42,2.4345678472188923,7.095301628112793,0.02845103282374495,0.12885117615731054
43,3.0380941528286995,7.92695951461792,0.20473733831187096,0.42017930595316255
44,2.5263533819344284,5.998073101043701,0.1587476812463381,0.9023507338658024
45,2.7937981334130315,8.109285354614258,0.17083228754689286,0.21295239333373744
46,3.215878831946017,7.785669803619385,0.2221367918980963,0.9131138795856856
47,3.2346945999404166,9.60817813873291,0.09465339383159921,1.3907950714159119
48,3.475393761865508,9.974648475646973,0.057164302224585295,1.0479490268266347
49,2.7374702983122714,6.789740085601807,0.062178114049771846,0.7150004224774151
50,2.4728719956091076,6.847667217254639,0.15492477435664892,0.5299872020330905
51,2.0081427357492476,5.743630886077881,0.13947595097677504,0.04606778599001256
52,2.5544689624952475,7.168335914611816,0.10023747713065469,0.5936959998841902
53,2.5961745156174034,5.809978485107422,0.3236006493323442,1.0644977507767877
54,2.2874290598612124,2.634960889816284,0.08405106266348493,-0.015457513383692972
55,2.309286743736148,5.317720890045166,0.051648308624450155,0.30106560150459083
56,1.8407949905858334,4.085758209228516,0.14428476576782895,0.15728712320005872
57,3.1866225130260872,7.35936975479126,0.00458748332872887,0.9351017476398996
58,2.4195100285075464,6.0324225425720215,0.04441514100958288,0.19863222118866744
59,1.9653742763072843,2.4936845302581787,0.18018676329701763,0.15017142087681853
60,3.076716000823908,8.263532638549805,0.05098254972925479,0.5378828482799006
61,3.872475467036759,12.163460731506348,0.3625377447636988,1.2082118927484478
62,2.9588213196770887,6.722127437591553,0.021071501670255604,0.329162346159939
63,2.6879729647686093,6.309693813323975,0.22171598305565893,1.0247631361963396
64,3.604007621871292,9.364887237548828,0.7217322723519541,1.322085104000441
65,3.5832238832051657,12.201237678527832,0.3796065068329804,1.594118938777048
66,2.5455546998778344,4.996610641479492,0.23951501452278773,0.4390675146092226
67,2.1200227322920497,3.8732128143310547,0.10932416193674276,0.44028271165671173
68,3.2995957599890655,7.3213677406311035,0.02871833856828145,0.9040662865968163
69,2.3743600430027794,5.253455638885498,0.04351018102993429,-0.03699442383856854
70,2.1744848786705577,4.875877380371094,0.042829460138037505,0.6943018900055299
71,2.542747692748823,6.57641077041626,0.19505688477723274,0.31939568566157656
72,2.0933037301125874,4.433155059814453,0.09338207191965509,0.37411163846312145
73,2.459061600870067,5.010880470275879,0.12522821994496214,0.35718832442723936
74,2.2806601926098815,6.100456237792969,0.15607155631509356,0.30127892184752697
75,3.2142990569337324,10.061178207397461,0.048720534576675086,0.6184189943857739
76,3.1135845394183606,7.914195537567139,0.059038626420356476,0.8560142771112113
77,2.9929297956069463,7.184467315673828,0.11146960220981979,0.7586656182183202
78,1.8938308600485796,5.239422798156738,0.1590235102659652,0.20453231758445561
79,2.0065546782326993,6.115437984466553,0.04099301254976167,0.005497838841346607
80,1.851345805347005,3.348600149154663,0.16390612656066547,0.17122973282959927
81,2.1762757191367896,2.619680643081665,0.05887261825971165,0.2605209882441492
82,1.6904838614197002,3.158644676208496,0.05925770621130528,-0.044968618961973614
83,2.2041447898492343,5.131271839141846,0.008279368744215383,0.10915666653364527
84,2.0076297413826287,5.26495885848999,0.14088600195003015,0.033010312213905456
85,3.0035933763943734,6.05964994430542,0.09636754682278671,0.016837712546327408
86,2.794004488999055,7.499166965484619,0.16935946929079404,1.0735643099984649
87,2.396387307606691,3.553220510482788,0.28861781805984654,0.44921736533824663
88,2.6077692245909048,8.536823272705078,0.24409488373726637,0.3640151692424997
89,1.863333162021242,4.9735941886901855,0.09724071250151795,-0.006647679135950441
90,2.6838018444008904,5.284804344177246,0.22228356521110895,0.08437326369750513
91,2.3226100182076026,5.305078029632568,0.19898251283581989,0.02067621586368909
92,1.8056431615845416,2.1805872917175293,0.012278066665641452,0.07724234483280433
93,2.3123900313875154,4.2057647705078125,0.22516922276643614,0.257451618636772
94,3.107000260821405,7.915646553039551,0.3869667113326073,0.5298906929097912
95,2.7701600470046386,6.798642635345459,0.014019036303908265,0.9699885068478536
96,2.3034571367007466,6.438162326812744,0.20934270957808226,0.7708592387376745
97,2.680532411752927,6.314405918121338,0.14769031542334318,0.37850138710654785
98,2.109898660845054,4.11721658706665,0.4053629849205971,0.472798063977305
99,2.377373237768729,7.909226417541504,0.0968792673880853,0.6443966291026285
100,2.141637816950187,2.3989205360412598,0.11785786175175995,0.054126861869273006
101,2.7230348648738447,8.058700561523438,0.16523483885974394,0.8228901033557815
102,2.9055898158213176,9.272226333618164,0.2924254492581884,0.9860565685988824
103,2.2994601977797005,3.2392642498016357,0.10496583613352238,-0.06413837103601525
104,2.5619699827853517,8.215133666992188,0.12407873463955424,0.6566596559699545
105,3.3271965205026643,8.834662437438965,0.23960625372424552,0.2399217636440839
106,2.103007032500644,2.674013137817383,0.3435948923740469,0.5846682192138537
107,2.2905481196778683,5.744413375854492,0.42812590767875564,0.624554617350742
108,2.167630430546803,4.154846668243408,0.10415616633786107,0.05244192216633026
109,2.3747595163453274,4.932507038116455,0.2029711862106377,0.5365914181186932
110,2.521346624523307,6.280401229858398,0.28268032853439023,1.1096614495542465
111,2.94746323403716,9.432226181030273,0.02601088298425382,1.1973163440025152
112,2.1890571570610033,3.2062838077545166,0.013899547712553034,-0.02405865365105501
113,1.7945127158820426,1.460702657699585,0.08699094724560472,0.02452174219475783
114,2.431251903991929,7.368623733520508,0.08855710382951701,0.23481284087806184
115,2.1721558095006426,5.473145961761475,0.02417510405849463,0.7900223880711439
116,1.782530015531927,0.8971343040466309,0.02396473825852056,0.0783206841750363
117,3.101708091766168,6.753016471862793,0.023200922313510865,0.7114895625008898
118,2.635788702346759,5.712961196899414,0.257013381383114,0.7747648746764362
119,2.492019043122206,3.969303846359253,0.13273152167856722,0.811605342779268
120,2.8478419393911736,7.021450519561768,0.18037589190623768,0.7363865007523267
121,1.7409183565521689,2.9410619735717773,0.007798695056659049,0.14488664517839941
122,2.0833706605977986,4.037148952484131,0.08774249069947972,0.3131023935540241
123,2.8901910244805076,6.993525505065918,0.13912339769434562,0.46170088778170765
124,2.3874308495194043,4.98785400390625,0.0598546905827813,0.5727095924034902
125,2.3087893164025166,3.5562291145324707,0.005473000074559,0.5624261945052562
126,2.3825233020395618,5.651838302612305,0.00021490486460239353,0.6626316189072715
127,1.8134297621948878,4.9544525146484375,0.09410713330749161,-0.004014978255694403
128,2.040136035861224,5.179452419281006,0.08757355214804446,0.04282042531981504
129,1.74469180119265,2.298433542251587,0.22309215722513248,0.15409616356513575
130,2.4464215857220344,8.827893257141113,0.11113087785253772,0.6045413327030574
131,3.0529282741690675,8.285038948059082,0.07292612420494872,0.7034979116121532
132,2.6574425824471883,6.117714881896973,0.014750928455478386,1.0259047614913344
133,2.230998902731285,3.3259127140045166,0.1193615500913122,0.1201333510762789
134,2.309856934604727,3.181567668914795,0.20392284297339713,-0.048940758680430324
135,1.961615276610425,5.109910488128662,0.05425911131991208,0.5007994039655318
136,2.2942776926324635,5.258913993835449,0.26330707741532544,0.3956493474652217
137,2.656958121997969,8.26424503326416,0.17585386876199832,0.28614469666398923
138,2.912255248133509,6.031449794769287,0.17188055537348734,-0.17380855642502477
139,2.0802609810525334,2.6553618907928467,0.40887182908334185,0.5899759309783228
140,3.0774253425570532,5.941415786743164,0.20640418505606475,0.38744649650200186
141,3.2033944740510254,8.396222114562988,0.4114756640110224,0.6221467256256633
142,3.480447618412893,10.384907722473145,0.11713786409176347,1.242667283591485
143,2.9172754290312093,8.970100402832031,0.03358486324047404,0.6351706549469921
144,2.720518929659007,4.384382724761963,0.21811402463763335,0.7644467451140332
145,2.3860706130692204,5.642983913421631,0.2923214771248733,0.36210710451878575
146,1.8998678305311798,3.113250970840454,0.009847387736083613,-0.13563095865036662
